date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:20	6528/6528	---M--	200	added ('OK')	font/woff2	etag:%22d4d74d39456b5d7bcfe435a98d473cad%22	https://lojaspanini.online/assets/outfit-latin-ext-600-normal-B85nYjL1.woff2	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-ext-600-normal-B85nYjL1.woff2	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:20	8752/8752	---M--	200	added ('OK')	font/woff	etag:%22841e1cf877e4e19f337466d93a522c5f%22	https://lojaspanini.online/assets/outfit-latin-ext-600-normal-CWJcPgd7.woff	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-ext-600-normal-CWJcPgd7.woff	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:21	14140/14140	---M--	200	added ('OK')	font/woff2	etag:%22778dd8bec372ecd5ecef5c36da616fc6%22	https://lojaspanini.online/assets/outfit-latin-600-normal-B7SfZ07L.woff2	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-600-normal-B7SfZ07L.woff2	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:21	18412/18412	---M--	200	added ('OK')	font/woff	etag:%223ac1a6d226d760790ab731b35399cae0%22	https://lojaspanini.online/assets/outfit-latin-600-normal-BEfTtDA7.woff	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-600-normal-BEfTtDA7.woff	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:21	6484/6484	---M--	200	added ('OK')	font/woff2	etag:%22894e73189e944e0c4320204689434a6a%22	https://lojaspanini.online/assets/outfit-latin-ext-700-normal-CI4iH74K.woff2	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-ext-700-normal-CI4iH74K.woff2	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:21	8784/8784	---M--	200	added ('OK')	font/woff	etag:%22182f7bf48fb1bcdcdb1fd654d35e0de7%22	https://lojaspanini.online/assets/outfit-latin-ext-700-normal-fjS8-Gm7.woff	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-ext-700-normal-fjS8-Gm7.woff	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:22	14060/14060	---M--	200	added ('OK')	font/woff2	etag:%226a0674c3b77b4d6c7d0a423c59740655%22	https://lojaspanini.online/assets/outfit-latin-700-normal-Cu9v6i1X.woff2	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-700-normal-Cu9v6i1X.woff2	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:22	18344/18344	---M--	200	added ('OK')	font/woff	etag:%2226f8baf896c55aca951ee4e2824554c0%22	https://lojaspanini.online/assets/outfit-latin-700-normal-D4itBLBr.woff	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-700-normal-D4itBLBr.woff	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:22	6472/6472	---M--	200	added ('OK')	font/woff2	etag:%2293e68a96ec08ae8460f92dd8acf55e94%22	https://lojaspanini.online/assets/outfit-latin-ext-800-normal-DRv2ic_2.woff2	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-ext-800-normal-DRv2ic_2.woff2	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:23	8764/8764	---M--	200	added ('OK')	font/woff	etag:%222c418f4aceca769d0312957d11ae69fa%22	https://lojaspanini.online/assets/outfit-latin-ext-800-normal-DyhPHUt-.woff	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-ext-800-normal-DyhPHUt-.woff	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:23	14048/14048	---M--	200	added ('OK')	font/woff2	etag:%22900f0bbe1debca0dad4c7cadca56b83f%22	https://lojaspanini.online/assets/outfit-latin-800-normal-CQna6-G7.woff2	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-800-normal-CQna6-G7.woff2	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
23:06:23	18396/18396	---M--	200	added ('OK')	font/woff	etag:%22f689ece5a7414f8fbd82c6781adf39f9%22	https://lojaspanini.online/assets/outfit-latin-800-normal-BRHLSPcU.woff	C:/My%20Web%20Sites/panini/lojaspanini.online/assets/outfit-latin-800-normal-BRHLSPcU.woff	(from https://lojaspanini.online/assets/index-BWkbuPCA.css)
